LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-71.3062757,42.98645,0044,POND VIEW DRIVE,,AUBURN,,NH,03032,000008000066000017,d431a4f2f41e37bd
-71.3083112,42.986474,0033,POND VIEW DRIVE,,AUBURN,,NH,03032,000008000066000004,eb0f285715699165
-71.3079081,42.9869362,0041,POND VIEW DRIVE,,AUBURN,,NH,03032,000008000066000005,d6272c28e9764267
-71.3086575,42.9874334,0124,POND VIEW DRIVE,,AUBURN,,NH,03032,000008000066000006,115c4a7aecd246da
-71.3091231,42.9886358,0114,POND VIEW DRIVE,,AUBURN,,NH,03032,000008000066000008,1bb066d035fdca65
-71.3077131,42.9884716,0125,POND VIEW DRIVE,,AUBURN,,NH,03032,000008000066000021,881eeb11ad23b0f8
-71.3082837,42.9894763,0106,POND VIEW DRIVE,,AUBURN,,NH,03032,000008000066000009,76202cc67c66fb0d
-71.3060967,42.9869815,0046,POND VIEW DRIVE,,AUBURN,,NH,03032,000008000066000016,e3fb7ba7a989747e
-71.30592,42.9875146,0056,POND VIEW DRIVE,,AUBURN,,NH,03032,000008000066000015,c8060b0a47af9999
-71.3057441,42.988048,0068,POND VIEW DRIVE,,AUBURN,,NH,03032,000008000066000014,5fe4cff944f151e6
-71.3053968,42.9891051,0082,POND VIEW DRIVE,,AUBURN,,NH,03032,000008000066000012,f07bd5c7a6a87efd
-71.3055595,42.9885804,0072,POND VIEW DRIVE,,AUBURN,,NH,03032,000008000066000013,042a418dd35b50be
-71.3069665,42.9891461,0099,POND VIEW DRIVE,,AUBURN,,NH,03032,000008000066000022,1caa8c8231a73e4c
-71.3052351,42.9896888,0086,POND VIEW DRIVE,,AUBURN,,NH,03032,000008000066000011,eb9bb0981e7a9761
-71.3112781,42.9849372,0003,DONALD DRIVE,,AUBURN,,NH,03032,000008000053000003,d2c0f9861931e9af
-71.2945426,42.9938436,,CHESTER TURNPIKE,,SALEM,,NH,03079,000008000068000000,4f83931bc3c1abf2
-71.3095889,42.9861001,0417,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000052000000,d7610ced234467ef
-71.3090161,42.984969,0433,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000052000001,446671e335c08c87
-71.311724,42.9914482,0040,DEARBORN ROAD,,AUBURN,,NH,03032,000008000043000005,54eb3c939b595c5f
-71.3117907,42.9909186,0030,DEARBORN ROAD,,AUBURN,,NH,03032,000008000043000004,0572d4ba03dc39e1
-71.3119683,42.9895094,0008,RYAN ROAD,,AUBURN,,NH,03032,000008000043000002,cbf0c01190806ea0
-71.3118775,42.988951,0365,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000043000001,21b472b185e355e9
-71.3166099,42.9843218,0353,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000035000000,36b4f74217030b54
-71.3214915,42.9923362,0250,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000020000000,8df6c7ab842e1cd8
-71.3206568,42.992221,0262,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000020000001,272cc0ca816c25db
-71.3206156,42.9911947,0276,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000024000000,0d7764be14173c30
-71.3136611,42.9916236,0037,DEARBORN ROAD,,AUBURN,,NH,03032,000008000029000001,fdddcce14514101a
-71.3196811,42.9905024,0280,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000025000002,d6f55db9b7e88409
-71.3227433,42.991741,,LOVERS LANE,,PORTSMOUTH,,NH,03802,000008000024000002,aee86d84bd28dd85
-71.3237575,42.9916946,0017,LOVERS LANE,,AUBURN,,NH,03032,000008000024000001,ec40980625536d8d
-71.3293979,43.0005478,0228,EATON HILL ROAD,,AUBURN,,NH,03032,000008000014000001,04acfe9ffacc0986
-71.3277388,43.0019102,0234,EATON HILL ROAD,,BEDFORD,,NH,03110,000008000014000003,90bb96ad4709a9fe
-71.3206573,43.0021491,0154,COLEMAN ROAD,,AUBURN,,NH,03032,000008000017000004,d8f474c9eda6997b
-71.3221543,43.0030646,0147,COLEMAN ROAD,,AUBURN,,NH,03032,000011000070000005,d7d1025a331b2b4c
-71.3199696,43.0024401,0156,COLEMAN ROAD,,AUBURN,,NH,03032,000008000017000003,5acab6b27990ecc4
-71.3193398,43.0027787,0172,COLEMAN ROAD,,AUBURN,,NH,03032,000008000017000002,daa7563645fbb99b
-71.3186333,43.0030246,0184,COLEMAN ROAD,,AUBURN,,NH,03032,000008000017000001,9c690edf153d83ab
-71.3270801,43.0043344,0235,EATON HILL ROAD,,AUBURN,,NH,03032,000008000015000001,fe1dbbf8d0efd05a
-71.3213768,42.9941129,0243,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000013000002,bdb269a364dc7257
-71.3328838,42.9926942,0128,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000007000004,15d5dd2884ff19f0
-71.3308875,42.9928447,0148,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000006000003,86e7338f18110802
-71.3253983,42.99277,0208,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000005000000,99bd3db80fbcf976
-71.3254156,42.9917233,0024,LOVERS LANE,,AUBURN,,NH,03032,000008000005000002,cfd8cd8958fe3b2d
-71.3262031,42.9904884,0040,LOVERS LANE,,AUBURN,,NH,03032,000008000005000003,89486cf833a7a5cb
-71.3285192,42.9916901,0174,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000006000004,ac1cd1ab015d7ff4
-71.327971,42.9914586,0184,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000006000001,fc3e501d694da40e
-71.3223686,42.9895614,,LOVERS LANE,,AUBURN,,NH,03032,000008000004000000,9ea85adb85d6c263
-71.3106202,42.9846363,,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000053000002,95562e471e9ec03e
-71.3363941,42.9934687,0094,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000007000001,f0b5db056efd2ea7
-71.334826,42.9938583,0098,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000007000002,878eec5adc47274c
-71.3339701,42.9934116,,BUNKER HILL ROAD,,MANCHESTER,,NH,03109,000008000007000003,6443001679dede01
-71.3249597,43.0014803,0113,COLEMAN ROAD,,AUBURN,,NH,03032,000008000014000002,ba1b4a25b266a8d0
-71.3233857,42.9980259,0076,COLEMAN ROAD,,AUBURN,,NH,03032,000008000013000001,27c389195f286a9c
-71.3102422,42.9870673,0395,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000051000000,7952c81757d241e5
-71.3240289,42.991106,0033,LOVERS LANE,,AUBURN,,NH,03032,000008000004000001,bd1f03390ab1d620
-71.3227577,42.9930856,0003,LOVERS LANE,,AUBURN,,NH,03032,000008000019000000,b311992d6e3598b0
-71.3249165,42.9937842,0211,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000010000001,cae9e96d0e2a472b
-71.330951,43.0053209,0191,EATON HILL ROAD,,AUBURN,,NH,03032,000008000015000002,e6840960bba03c9b
-71.3272,43.0067963,0213,EATON HILL ROAD,,AUBURN,,NH,03032,000008000015000000,9f63096e673e9fc5
-71.3149793,42.9998775,,DEARBORN ROAD,,MANCHESTER,,NH,03103,000008000038000000,710dbb0c64a5096e
-71.3100552,42.9934161,0058,DEARBORN ROAD,,AUBURN,,NH,03032,000008000042000000,6c5dc200dcc1c526
-71.3027573,42.9927336,,DEARBORN ROAD,,MANCHESTER,,NH,03103,000008000039000000,c208442208d24ade
-71.2967963,42.9967652,,CHESTER TURNPIKE,,MANCHESTER,,NH,03103,000008000067000000,66f5ea1ba43be54c
-71.3137493,42.9798111,0416,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000053000000,4816d79a8939c431
-71.3127901,42.9870182,0380,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000048000000,31b241120112a67b
-71.3208258,42.9876907,,LOVERS LANE,,LONDONDERRY,,NH,03053,000008000025000000,1bb453155df95b64
-71.317423,42.9909571,0298,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000025000003,241fe601920c75cd
-71.3125677,42.9876122,0376,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000047000000,9a73ac689a9f2824
-71.3248777,42.9958,0031,COLEMAN ROAD,,AUBURN,,NH,03032,000008000010000003,669a7e42c3f4fe34
-71.3238196,42.9939826,0223,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000012000000,a2e58092d2e62aa9
-71.3247486,42.9949023,0023,COLEMAN ROAD,,AUBURN,,NH,03032,000008000010000002,6d0976b6cee1fbb4
-71.3265348,42.9946549,0181,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000010000000,0ad18943f6b1501a
-71.3248778,42.9961928,0037,COLEMAN ROAD,,AUBURN,,NH,03032,000008000010000004,d0851edb390b01c2
-71.3249064,42.9965951,0045,COLEMAN ROAD,,AUBURN,,NH,03032,000008000010000005,99292e81333a0c36
-71.3250136,42.9970037,0055,COLEMAN ROAD,,AUBURN,,NH,03032,000008000010000006,71d3fca671476640
-71.3251782,42.9974943,0063,COLEMAN ROAD,,AUBURN,,NH,03032,000008000010000007,def60c0abe3341d2
-71.3256131,42.9980657,0071,COLEMAN ROAD,,AUBURN,,NH,03032,000008000010000008,143539ccba7d6222
-71.3139798,42.9906323,0333,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000031000001,af79c1192cf142ec
-71.3132611,42.990319,0021,DEARBORN ROAD,,AUBURN,,NH,03032,000008000031000000,c7f96374f1bc4d4a
-71.3218978,42.9971084,0025,PASTURE ROAD,,AUBURN,,NH,03032,000008000013000005,01055dade6272de1
-71.3214743,42.9974946,0035,PASTURE ROAD,,AUBURN,,NH,03032,000008000013000006,4c32b8a5e23d582d
-71.3211069,42.9979413,0045,PASTURE ROAD,,AUBURN,,NH,03032,000008000013000007,b759088b865309c3
-71.3209307,42.9984879,0055,PASTURE ROAD,,AUBURN,,NH,03032,000008000013000008,5bc931fcb9f6a5e0
-71.320756,42.9990321,0063,PASTURE ROAD,,AUBURN,,NH,03032,000008000013000009,dae8acb2bc4b0500
-71.3206464,42.9998207,0071,PASTURE ROAD,,AUBURN,,NH,03032,000008000013000010,c1921e4ed0a34162
-71.3199963,43.0010993,0090,PASTURE ROAD,,AUBURN,,NH,03032,000008000013000011,b89259bdd1966931
-71.3232732,43.0056815,,EATON HILL ROAD,,BRANDON,,SD,57005,000008000016000000,69ba30b9fc07ebfa
-71.304423,42.9854768,0019,PRESTON WAY,,AUBURN,,NH,03032,000008000063000002,ac402e03460f83d9
-71.3043021,42.9859985,0031,PRESTON WAY,,AUBURN,,NH,03032,000008000063000003,722682465a5b37e9
-71.3044168,42.9868491,0043,PRESTON WAY,,AUBURN,,NH,03032,000008000063000004,eba3e1b28586cdaf
-71.3037222,42.9874009,0056,PRESTON WAY,,AUBURN,,NH,03032,000008000063000005,56ab58b42e436cdf
-71.3025052,42.9866241,0040,PRESTON WAY,,AUBURN,,NH,03032,000008000063000006,ae7066db80653ddd
-71.3014528,42.9854853,0030,PRESTON WAY,,AUBURN,,NH,03032,000008000063000007,715186e469e36fe2
-71.301287,42.984651,0016,PRESTON WAY,,AUBURN,,NH,03032,000008000063000008,cc251816b85de007
-71.3189252,42.9934185,0273,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000023000000,3694201c6fef09be
-71.3182173,42.9930894,0279,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000023000002,d205b6c05146ac4f
-71.3198314,42.9947013,0249,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000021000001,ce44c56a04100262
-71.3175038,42.9927635,0291,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000023000001,84324e29390eede0
-71.3185637,43.0006094,0084,PASTURE ROAD,,AUBURN,,NH,03032,000008000013000012,d2446e657561238c
-71.3201277,42.9931404,0255,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000021000000,d0357ad643d6c7ab
-71.3187257,42.9989585,0070,PASTURE ROAD,,AUBURN,,NH,03032,000008000013000013,7d98c9595ee3ef66
-71.3186718,42.9982493,0060,PASTURE ROAD,,AUBURN,,NH,03032,000008000013000014,292176651e04506c
-71.31894,42.9977289,0054,PASTURE ROAD,,AUBURN,,NH,03032,000008000013000015,63e27838980706a5
-71.3192171,42.9972147,0046,PASTURE ROAD,,AUBURN,,NH,03032,000008000013000016,99807847b2fa7e34
-71.3195066,42.9966962,0036,PASTURE ROAD,,AUBURN,,NH,03032,000008000013000017,734f0125098681c7
-71.3116569,42.9861367,0398,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000050000000,0c8beb44d5d19a16
-71.3120329,42.9865363,0392,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000049000000,7970e08e98dd9825
-71.3132112,42.9879973,0370,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000046000000,7e201c475b031a16
-71.3111976,42.9877042,0387,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000045000000,0a0000636f9f3633
-71.3119026,42.9883676,0369,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000044000000,32d26149b7b2fd7b
-71.3135226,42.9886957,0362,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000034000000,97bd74821f99fbe2
-71.316406,42.9920298,0303,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000027000000,e9cc174ea698e399
-71.3170753,42.9921478,0299,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000026000000,a7b4b95880c45bcd
-71.3189446,42.9903785,0288,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000025000001,cea6c1d43e7b32de
-71.32837,42.9938036,0167,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000009000000,cab507c08e87e214
-71.3301346,42.9928398,0150,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000006000002,36e56d5130bdcd57
-71.3310495,42.9878625,0034,SADDLE HILL DRIVE,,AUBURN,,NH,03032,000008000002000032,479947f4ce386f25
-71.3307357,42.9875591,0026,SADDLE HILL DRIVE,,AUBURN,,NH,03032,000008000002000033,005a1babc8b8f5dc
-71.3303873,42.9873424,0020,SADDLE HILL DRIVE,,AUBURN,,NH,03032,000008000002000034,045250820905986a
-71.3315203,42.9866749,0023,SADDLE HILL DRIVE,,LONDONDERRY,,NH,03053,000008000002000013,2db43f67e629ffb9
-71.3311508,42.9864676,0017,SADDLE HILL DRIVE,,LONDONDERRY,,NH,03053,000008000002000012,7e1087371e44fe88
-71.3321351,42.9858811,0351,CHESTER ROAD,,AUBURN,,NH,03032,000008000002000001,ad8b7e9da553e078
-71.3318348,42.9919887,0136,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000007000005,1440b2cf5adc73e4
-71.3269451,42.9991187,0093,COLEMAN ROAD,,AUBURN,,NH,03032,000008000014000000,245df0889d54ec11
-71.3264568,43.0011515,,EATON HILL ROAD,,AUBURN,,NH,03032,000008000014000004,8ea9cdb98ad83d53
-71.3250362,43.0003824,0099,COLEMAN ROAD,,AUBURN,,NH,03032,000008000014000005,220659247682edb3
-71.3255755,42.9986994,0077,COLEMAN ROAD,,AUBURN,,NH,03032,000008000014000006,143fd834680e4ecf
-71.321039,42.9957329,0024,PASTURE ROAD,,AUBURN,,NH,03032,000008000013000000,6af9d28a936f121e
-71.3220865,42.9943713,0233,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000013000018,49db7c5a4e139e9a
-71.3228374,42.9952674,0231,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000013000003,4f271938cfd69ff1
-71.322611,42.9967196,0015,PASTURE ROAD,,AUBURN,,NH,03032,000008000013000004,e3f300739abb9ade
-71.3248975,42.9890329,0063,LOVERS LANE,,AUBURN,,NH,03032,000008000003000000,7f2ca3a2558c42ef
-71.3245281,42.9897983,0045,LOVERS LANE,,AUBURN,,NH,03032,000008000004000002,b277d4a6090b4026
-71.3126854,42.9947806,0082,DEARBORN ROAD,,AUBURN,,NH,03032,000008000041000000,08ef5a0fc66a3ef1
-71.3117171,42.9852314,0017,DONALD DRIVE,,AUBURN,,NH,03032,0000080000480001-8,903fc85da0445790
-71.3145286,42.9852728,0044,DONALD DRIVE,,AUBURN,,NH,03032,0000080000480001-2,ef01424ec81f1555
-71.3139083,42.9860325,0036,DONALD DRIVE,,AUBURN,,NH,03032,0000080000480001-1,c0108ec70677ddd1
-71.3129591,42.9858865,0032,DONALD DRIVE,,AUBURN,,NH,03032,000008000048000001,bfeb5645991e6dfa
-71.3158114,42.9906175,0320,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000030000000,95902667e0451d4e
-71.3150949,42.9897927,0338,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000032000000,a5e0537608555714
-71.3183872,42.9851581,0000,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000032000002,8983cf4e39fc1961
-71.315436,42.990147,0330,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000032000001,a28b5f5953c5eb04
-71.3312574,42.9882376,0042,SADDLE HILL DRIVE,,AUBURN,,NH,03032,000008000002000031,7bd834e03ebda139
-71.3313581,42.9886085,0046,SADDLE HILL DRIVE,,LONDONDERRY,,NH,03053,000008000002000030,23e6db49b5909b88
-71.3313967,42.9889803,0054,SADDLE HILL DRIVE,,AUBURN,,NH,03032,000008000002000029,5e6f8737499e46d8
-71.3320498,42.9895313,0058,SADDLE HILL DRIVE,,AUBURN,,NH,03032,000008000002000027,8a4260efceba3501
-71.3325713,42.9895026,0060,SADDLE HILL DRIVE,,AUBURN,,NH,03032,000008000002000026,36532091f2bd101d
-71.3328962,42.9890579,0062,SADDLE HILL DRIVE,,AUBURN,,NH,03032,000008000002000025,349f6edb11905074
-71.3330369,42.9886335,0064,SADDLE HILL DRIVE,,LONDONDERRY,,NH,03053,000008000002000024,282f6ef7b3e120e1
-71.332936,42.988328,0047,SADDLE HILL DRIVE,,AUBURN,,NH,03032,000008000002000023,8af8515db7aeed33
-71.3326087,42.9881139,0008,LEDGEWOOD DRIVE,,AUBURN,,NH,03032,000008000002000022,226e2ece947e5b75
-71.3324385,42.9878405,0012,LEDGEWOOD DRIVE,,LONDONDERRY,,NH,03053,000008000002000021,96297d0e573892f7
-71.3335522,42.9878001,0014,LEDGEWOOD DRIVE,,AUBURN,,NH,03032,000008000002000020,cc02ac832c5acc47
-71.3336074,42.9873389,0016,LEDGEWOOD DRIVE,,AUBURN,,NH,03032,000008000002000019,e7ea05f7df89bbc9
-71.3328071,42.9867971,0020,LEDGEWOOD DRIVE,,LONDONDERRY,,NH,03053,000008000002000017,271f634ef720a807
-71.3333021,42.9869683,0018,LEDGEWOOD DRIVE,,LONDONDERRY,,NH,03053,000008000002000018,49126590620fc304
-71.3322989,42.9868426,0022,LEDGEWOOD DRIVE,,LONDONDERRY,,NH,03053,000008000002000016,d5d304db831db81c
-71.3320413,42.9873865,0003,LEDGEWOOD DRIVE,,AUBURN,,NH,03032,000008000002000015,1650a2f09ed46811
-71.3317135,42.9870568,0025,SADDLE HILL DRIVE,,AUBURN,,NH,03032,000008000002000014,543d97b12e347a60
-71.3307325,42.9863384,0015,SADDLE HILL DRIVE,,AUBURN,,NH,03032,000008000002000011,5ed2d1e6ce3d3d1d
-71.3302457,42.9862707,0011,SADDLE HILL DRIVE,,AUBURN,,NH,03032,000008000002000010,a2de41bd6d77f533
-71.3297109,42.9861909,0030,SEAVEY DRIVE,,AUBURN,,NH,03032,000008000002000009,41ba16c590b6abc1
-71.3303861,42.9858037,0036,SEAVEY DRIVE,,AUBURN,,NH,03032,000008000002000008,d2b8aec00901eda0
-71.3292342,42.9852715,0040,SEAVEY DRIVE,,AUBURN,,NH,03032,000008000002000007,293da365d8ca4ea8
-71.3289294,42.9855492,0042,SEAVEY DRIVE,,AUBURN,,NH,03032,000008000002000006,205d893698906284
-71.3288363,42.985922,0021,SEAVEY DRIVE,,AUBURN,,NH,03032,000008000002000005,32deee7de1a9ff17
-71.3283864,42.9860411,0015,SEAVEY DRIVE,,AUBURN,,NH,03032,000008000002000004,8cd963622f12766b
-71.3279217,42.9861709,0009,SEAVEY DRIVE,,AUBURN,,NH,03032,000008000002000003,178033ea898a0336
-71.3156008,42.9918682,0317,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000028000000,5fc53b17955fd9d7
-71.3147515,42.991568,0325,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000029000002,204fe384f78bcdd7
-71.3138988,42.9951463,0091,DEARBORN ROAD,,AUBURN,,NH,03032,000008000037000000,bd1d5b73838e38ab
-71.3135296,42.9937475,0073,DEARBORN ROAD,,AUBURN,,NH,03032,000008000036000001,f31fcbf4ed530d5a
-71.3137324,42.9943192,0079,DEARBORN ROAD,,AUBURN,,NH,03032,000008000036000000,1034c545d5bf970a
-71.3160584,42.9947242,0000,DEARBORN ROAD,,MANCHESTER,,NH,03109,000008000029000000,38d21bb5a6b8e1a6
-71.3136823,42.9925187,0005,COPLEY COURT,,MANCHESTER,,NH,03109,000008000029000003,2f316ae34b56a310
-71.3292633,42.9892068,,LOVERS LANE,,LONDONDERRY,,NH,03053,000008000002000000,f502b7d8a77bc1ee
-71.3088775,42.9858151,0425,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000052000002,21618c1fe980750d
-71.3300262,42.9871263,0016,SADDLE HILL DRIVE,,AUBURN,,NH,03032,000008000002000035,782b8e6a7dd65586
-71.329564,42.9870274,0010,SADDLE HILL DRIVE,,AUBURN,,NH,03032,000008000002000036,5b28a96c2b4e9e2e
-71.3291443,42.9868232,0020,SEAVEY DRIVE,,AUBURN,,NH,03032,000008000002000037,fa98e3d80003a45f
-71.3287244,42.9869631,0016,SEAVEY DRIVE,,AUBURN,,NH,03032,000008000002000038,090819a00927a686
-71.3282626,42.9870135,0012,SEAVEY DRIVE,,AUBURN,,NH,03032,000008000002000039,132c4bedc00afdc7
-71.3277671,42.9870497,0008,SEAVEY DRIVE,,AUBURN,,NH,03032,000008000002000040,9044f4a3ba6ff2a1
-71.3314691,42.9893917,0056,SADDLE HILL DRIVE,,AUBURN,,NH,03032,000008000002000028,6c7e6d2a1314f39c
-71.3258296,42.9899538,0050,LOVERS LANE,,LONDONDERRY,,NH,03053,000008000002000002,d3e19b4b0c680057
-71.3161582,42.9947847,0040,COPLEY COURT,,AUBURN,,NH,03032,000008000029000010,fb3fc3f6bc3bdf8c
-71.3155811,42.9951142,0038,COPLEY COURT,,AUBURN,,NH,03032,000008000029000011,6c5bcedc461ac477
-71.3160621,42.9944046,0042,COPLEY COURT,,AUBURN,,NH,03032,000008000029000009,48fd3dfd4aedcbe5
-71.3149642,42.9949193,0036,COPLEY COURT,,AUBURN,,NH,03032,000008000029000012,6eefa6738ad5b046
-71.3157658,42.9940899,0031,COPLEY COURT,,AUBURN,,NH,03032,000008000029000008,914a650aa1cad33e
-71.3155971,42.9937354,0025,COPLEY COURT,,AUBURN,,NH,03032,000008000029000007,96cdb53fc7df3526
-71.3154326,42.9933031,0021,COPLEY COURT,,AUBURN,,NH,03032,000008000029000006,fb760a5af9f6d0ff
-71.3146931,42.994259,0028,COPLEY COURT,,AUBURN,,NH,03032,000008000029000013,c9841a89c24493bf
-71.3145438,42.9937632,0024,COPLEY COURT,,AUBURN,,NH,03032,000008000029000014,3ad900268d179e39
-71.3137991,42.9933977,0000,DEARBORN ROAD,,MANCHESTER,,NH,03109,000008000029000000,37069f39f4316a56
-71.3150045,42.9930574,0017,COPLEY COURT,,AUBURN,,NH,03032,000008000029000005,61bcf71f2b937f99
-71.3145147,42.9928506,0013,COPLEY COURT,,MANCHESTER,,NH,03109,000008000029000004,193ee9d966cadc20
-71.343007,43.0069813,0055,EATON HILL ROAD,,AUBURN,,NH,03032,000010000003000002,b21129cd7e431bf7
-71.3494641,43.007398,0049,HOOKSETT ROAD,,AUBURN,,NH,03032,000010000026000000,45b72662e575a500
-71.3500625,43.0072473,0051,HOOKSETT ROAD,,AUBURN,,NH,03032,000010000028000000,72e399e43dd7ce68
-71.3496251,43.0078351,0053,HOOKSETT ROAD,,AUBURN,,NH,03032,000010000029000000,2442d51e36ac7ec8
-71.3497045,43.0081112,0057,HOOKSETT ROAD,,AUBURN,,NH,03032,000010000030000000,65bbf6297438f05c
-71.3502565,43.0084076,0059,HOOKSETT ROAD,,AUBURN,,NH,03032,000010000031000000,eec4f1ba53c94509
-71.3492405,43.0084226,0062,HOOKSETT ROAD,,AUBURN,,NH,03032,000010000039000000,2143585eacc2074a
-71.3466227,42.9854329,0136,APPLETREE ROAD,,AUBURN,,NH,03032,000017000071000000,de7b112487c43251
-71.3396765,42.9846036,0040,LAKEVIEW WAY,,AUBURN,,NH,03032,000017000089000000,ed542cb1b831447e
-71.3394655,42.9876509,0274,CHESTER ROAD,,AUBURN,,NH,03032,000019000005000000,b494be1cbe540cfd
-71.3403774,42.9873132,0272,CHESTER ROAD,,AUBURN,,NH,03032,000019000006000000,0f6708579a4d1bca
-71.3385598,42.9862437,0286,CHESTER ROAD,,AUBURN,,NH,03032,000019000002000001,46a5daa63a88a7ad
-71.3377053,42.9859762,0298,CHESTER ROAD,,AUBURN,,NH,03032,000019000002000002,2618eb50c730a082
-71.3434443,42.9873009,,SHORE ROAD,,MANCHESTER,,NH,03103,000019000004000000,ea0ffb29070b67ba
-71.3391079,42.9922511,,CHESTER ROAD,,MANCHESTER,,NH,03103,000019000001000000,0d95b8ffbb5f95d4
-71.3412587,42.9875592,0264,CHESTER ROAD,,AUBURN,,NH,03032,000019000007000000,679d317793fa1bff
-71.3402392,42.9884825,0260,CHESTER ROAD,,AUBURN,,NH,03032,000019000008000000,707f64062e575324
-71.3405347,42.98657,0276,CHESTER ROAD,,AUBURN,,NH,03032,000019000003000000,1bc72ed1c8ec3cbf
-71.3391239,42.9867444,0278,CHESTER ROAD,,AUBURN,,NH,03032,000019000002000000,4afe9b37c99c0ea8
-71.3355303,42.9852575,,CHESTER ROAD,,MANCHESTER,,NH,03103,000020000023000000,73be552499bba15c
-71.3329194,42.9851419,0346,CHESTER ROAD,,AUBURN,,NH,03032,000020000021000000,c8c94ae9a9fdd759
-71.3399081,42.989526,0243,CHESTER ROAD,,AUBURN,,NH,03032,000021000017000000,6cd18285a31634ce
-71.3399512,42.990762,0225,CHESTER ROAD,,AUBURN,,NH,03032,000021000015000000,6db881607cde6832
-71.3415323,42.9905142,0210,CHESTER ROAD,,MARION,,MA,02738,000021000008000000,30c370369a0195da
-71.3405864,42.9897671,0236,CHESTER ROAD,,AUBURN,,NH,03032,000021000002000000,140c50de59e3d5b2
-71.3406676,42.9900096,0234,CHESTER ROAD,,AUBURN,,NH,03032,000021000003000000,cc9afb2d2854d25f
-71.3406871,42.9902445,0232,CHESTER ROAD,,AUBURN,,NH,03032,000021000004000000,02ac8a6b9dadda65
-71.3408972,42.9904203,0226,CHESTER ROAD,,AUBURN,,NH,03032,000021000005000000,eaea7c27d5e9b750
-71.3410028,42.9907553,0222,CHESTER ROAD,,AUBURN,,NH,03032,000021000006000000,5cd0df2b77361147
-71.3411007,42.9909454,0220,CHESTER ROAD,,AUBURN,,NH,03032,000021000007000000,0e71e2c932ddfddb
-71.3423083,42.9903918,0055,SHORE ROAD,,AUBURN,,NH,03032,000021000009000000,47456a55908f134c
-71.3423817,42.9905842,0051,SHORE ROAD,,AUBURN,,NH,03032,000021000010000000,6ba1631f226806fa
-71.3424302,42.9907729,0049,SHORE ROAD,,AUBURN,,NH,03032,000021000011000000,26c5b5895c3bd095
-71.3422223,42.9914643,0206,CHESTER ROAD,,LINCOLN,,NH,03251,000021000012000000,7829a3eb1295e3b2
-71.3412532,42.9920322,0203,CHESTER ROAD,,AUBURN,,NH,03032,000021000013000000,b39d6a5e72f4ee5c
